model_a,model_b,mean_difference,confidence_lower_marginal,confidence_upper_marginal,p_value_two_sided,hypothesis_family_id,multiplicity_scope,prespecified_single_comparison,adjusted_p_bh,reject_bh,adjusted_p_holm,reject_holm,primary_control,sensitivity_control
01-ai/yi-34b,meta/llama-3.1-70b-instruct-turbo,-0.03915163061211022,-0.05805389453417248,-0.0227922038858671,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,meta/llama-3.1-8b-instruct-turbo,0.21075318339669524,0.18205019581277515,0.24154660687275398,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,meta/llama-3.2-11b-vision-instruct-turbo,0.2059221305421145,0.17777259189288852,0.2345600006096172,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,meta/llama-3.2-90b-vision-instruct-turbo,-0.040832396882087355,-0.06094989269839773,-0.02505747319762148,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,meta/llama-3.3-70b-instruct-turbo,-0.02888987073668367,-0.041712597180726146,-0.016998198521884497,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,microsoft/phi-2,0.18888226628084825,0.1674519597113382,0.21140284767167278,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,microsoft/phi-3-medium-4k-instruct,-0.010109967512887291,-0.022981181416954707,0.0017980128968343196,0.1157684630738523,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.12272450806541424,False,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,microsoft/phi-3-small-8k-instruct,0.004498537958821506,-0.009037452971647347,0.016858648490614518,0.4750499001996008,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.48553376006607474,False,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,mistralai/mistral-7b-instruct-v0.3,0.16863077082282987,0.15196517776236526,0.1861843184130307,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,mistralai/mistral-7b-v0.1,0.2015038522295227,0.18143224362572744,0.2232725066797851,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,mistralai/mixtral-8x22b,-0.01191018320301607,-0.022337848760513996,-0.0014048805543475254,0.031936127744510975,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.034648126879476764,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,mistralai/mixtral-8x7b-32kseqlen,0.050098320051941016,0.036044905933111396,0.06574454481831335,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,mistralai/open-mistral-nemo-2407,0.11243631026343708,0.09285237924248597,0.13006632573084848,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen1.5-110b-chat,-0.004226470202178671,-0.02115722072069847,0.010685789081020823,0.654690618762475,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.6645558198671151,False,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen1.5-14b,0.08359347980331747,0.0679723088379223,0.1000008393087599,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen1.5-32b,0.019161830161654257,0.007663221473807814,0.032100452926874246,0.007984031936127744,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.008883134631637625,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen1.5-72b,-0.010881636807026076,-0.02112274280177261,0.0007485560631959358,0.06786427145708583,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.07266968952268874,False,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen1.5-7b,0.14559490044193885,0.13009150497749952,0.1612674666390917,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen2-72b-instruct,-0.06120860358534519,-0.07873945867676352,-0.044269872121105,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen2.5-72b-instruct-turbo,-0.06834074966008415,-0.08835061180764453,-0.05052297861061356,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,qwen/qwen2.5-7b-instruct-turbo,0.04015162298708793,0.02504070017215377,0.05474709120918163,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-34b,snowflake/snowflake-arctic-instruct,0.0915105368684217,0.07261094972426754,0.11136543452902616,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,01-ai/yi-large-preview,-0.16035604187316743,-0.18844669125672478,-0.13363567565849047,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,allenai/olmo-1.7-7b,0.10624014675976672,0.08799478447345628,0.12395922375985025,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,allenai/olmo-7b,0.3519583451855961,0.305359681024152,0.40033081498005346,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,databricks/dbrx-instruct,-0.1034597727314904,-0.11628987034546538,-0.09047825686751582,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,deepseek-ai/deepseek-llm-67b-chat,-0.090820427135358,-0.10616939253965785,-0.07548749368560874,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,deepseek-ai/deepseek-v3,-0.2325791571409993,-0.2686500900073749,-0.20022811403989932,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,google/gemma-2-27b,-0.11991099582954204,-0.13614769909246796,-0.1050627352794157,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,google/gemma-2-9b,-0.08018315236866826,-0.09602909779027062,-0.0630244991405064,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,google/gemma-7b,-0.022645096866016984,-0.03526242348191543,-0.011001058065736475,0.007984031936127744,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.008883134631637625,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-2-13b,0.08397964330636548,0.06547339677113262,0.10250181796372927,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-2-70b,-0.05882737277423196,-0.07334252677205441,-0.0437173983814347,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-2-7b,0.18376823279628446,0.16189262613190647,0.20580879028953947,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3-70b,-0.15582232357711456,-0.173864204568583,-0.1376441501232634,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3-8b,-0.025380035633725238,-0.03902440424711584,-0.011392028659194158,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.1-405b-instruct-turbo,-0.20924322723736802,-0.24215516021362504,-0.17986013241905102,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.1-70b-instruct-turbo,-0.16738482226131912,-0.19597235695332765,-0.14141743153600522,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.1-8b-instruct-turbo,0.08251999174748638,0.052327436303600185,0.1125213452257886,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.2-11b-vision-instruct-turbo,0.07768893889290561,0.04961880340568996,0.10828067529585261,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.2-90b-vision-instruct-turbo,-0.16906558853129625,-0.19868955982559644,-0.1425767783826997,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,meta/llama-3.3-70b-instruct-turbo,-0.15712306238589255,-0.17952888332023462,-0.13462296599837337,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,microsoft/phi-2,0.06064907463163939,0.04446979593122989,0.07489361244355631,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,microsoft/phi-3-medium-4k-instruct,-0.1383431591620962,-0.16077877444637764,-0.11809510638024691,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,microsoft/phi-3-small-8k-instruct,-0.12373465369038739,-0.14603014033592307,-0.10132226712430147,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,mistralai/mistral-7b-instruct-v0.3,0.04039757917362097,0.02789177192740947,0.05684071176407958,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,mistralai/mistral-7b-v0.1,0.07327066058031381,0.056848231900957266,0.09243027240983441,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,mistralai/mixtral-8x22b,-0.14014337485222494,-0.158501441968275,-0.12171699947192484,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,mistralai/mixtral-8x7b-32kseqlen,-0.07813487159726787,-0.0926909183972475,-0.06314059180498349,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,mistralai/open-mistral-nemo-2407,-0.01579688138577181,-0.03421892076611585,-0.0003665742383402935,0.05189620758483034,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.055894025901685,False,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen1.5-110b-chat,-0.13245966185138758,-0.16005783351187444,-0.10617449362748684,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen1.5-14b,-0.04463971184589142,-0.059461318563211844,-0.030115448934331997,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen1.5-32b,-0.10907136148755464,-0.12515243578718582,-0.09222764419656336,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen1.5-72b,-0.139114828456235,-0.16050212651998794,-0.12013321527986828,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen1.5-7b,0.017361708792729955,0.0031422091814587477,0.030528626885099223,0.011976047904191617,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.01320573139435415,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen2-72b-instruct,-0.1894417952345541,-0.21865251952047798,-0.1622103879557675,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen2.5-72b-instruct-turbo,-0.196573941309293,-0.22571993088790182,-0.16880030544517924,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,qwen/qwen2.5-7b-instruct-turbo,-0.08808156866212095,-0.10677102622882856,-0.06703902057508536,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,-0.03672265478078719,-0.04988766794773199,-0.02261598070266455,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,allenai/olmo-1.7-7b,0.26659618863293416,0.24252468431370308,0.2897620195362702,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,allenai/olmo-7b,0.5123143870587635,0.4718869945566678,0.5493931820228918,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,databricks/dbrx-instruct,0.05689626914167705,0.0357066485344851,0.08267842225179398,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,deepseek-ai/deepseek-llm-67b-chat,0.06953561473780945,0.05097714753208042,0.09024450710519784,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,deepseek-ai/deepseek-v3,-0.07222311526783187,-0.0945004060223413,-0.05259382205214646,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,google/gemma-2-27b,0.04044504604362543,0.015989450500105248,0.07241764721869634,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,google/gemma-2-9b,0.0801728895044992,0.05385926492800937,0.11526974090733075,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
01-ai/yi-large-preview,google/gemma-7b,0.13771094500715048,0.11288270298965104,0.1666324751017599,0.003992015968063872,ALL_MODEL_PAIRS,ALL_PAIRS_LEADERBOARD,False,0.004529990554877992,True,1.0,False,FDR_CONTROLLED_PAIRWISE_BH,FWER_CONTROLLED_PAIRWISE_HOLM
