split,policy_id,claim_family,effect_size,effective_n,family_correlation,multiplicity,benchmark_count,false_license_rate,false_license_upper_95,true_license_power,abstention_rate,false_block_rate,decision_regret,coverage,license_precision,license_recall,licensed_count,true_supported_count,null_count,observation_count
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.3,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.3,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.3,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.72,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.72,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.72,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9583333333333334,0.0,0.0,0,0,24,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,72,0.72,40,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.3,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.3,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.3,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,0,36,36
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.3,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.72,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.72,12,3,0.08333333333333333,0.23971309426686854,0.0,0.9166666666666666,1.0,0.019016572481006123,0.3333333333333333,0.0,0.0,1,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.0,180,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,120,120
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.3,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.3,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.3,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.3,40,1,0.0,0.0,0.21666666666666667,0.8916666666666666,0.7833333333333333,0.032889831129028615,0.725,1.0,0.21666666666666667,13,60,60,120
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.93,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.93,1,3,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.07956644340278604,0.6666666666666666,1.0,0.3333333333333333,1,3,0,3
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.93,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.93,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,24,0.93,40,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.3,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.3,12,1,0.0,0.0,1.0,0.5,0.0,0.010739404722773674,0.6666666666666666,1.0,1.0,6,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.3,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.3,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.3,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.93,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.93,12,5,0.0,0.0,0.5,0.75,0.5,0.014970889603799616,0.6388888888888888,1.0,0.5,9,18,18,36
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.93,40,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,72,0.93,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.3,1,1,0.0,0.0,1.0,0.0,0.0,0.005782302437108942,1.0,1.0,1.0,2,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.3,1,3,0.0,0.0,1.0,0.0,0.0,0.002901411956662825,1.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.3,12,5,0.0,0.0,0.9444444444444444,0.5277777777777778,0.05555555555555558,0.005778156244286868,0.8055555555555556,1.0,0.9444444444444444,17,18,18,36
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.3,40,3,0.0,0.0,1.0,0.5,0.0,0.003744870603962961,0.925,1.0,1.0,20,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.93,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.93,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.04,180,0.93,40,1,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.0014353292524685248,0.9666666666666667,1.0,0.3333333333333333,20,60,60,120
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.72,1,1,0.0,0.0,1.0,0.0,0.0,0.011031282633652217,1.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.72,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.72,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,40,40,80
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.72,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.575,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.93,1,3,0.0,0.0,0.5,0.5,0.5,0.02959397198407681,0.75,1.0,0.5,2,4,0,4
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.93,12,1,0.0,0.0,1.0,0.5,0.0,0.006270649075828433,1.0,1.0,1.0,6,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,24,0.93,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.6125,0.0,0.0,0,40,40,80
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.72,1,3,0.0,0.0,0.5,0.5,0.5,0.0014018826821390468,1.0,1.0,0.5,1,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.72,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0,40,40,80
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.72,40,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.93,1,1,0.0,0.0,1.0,0.0,0.0,0.005378932168536937,1.0,1.0,1.0,2,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.93,12,5,0.0,0.0,1.0,0.5,0.0,0.011489187344928618,0.8611111111111112,1.0,1.0,18,18,18,36
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,72,0.93,40,3,0.0,0.0,0.5,0.75,0.5,0.011872154145827157,0.5125,1.0,0.5,20,40,40,80
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.72,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.72,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.72,12,5,0.0,0.0,1.0,0.5,0.0,0.0084392194139864,0.8333333333333334,1.0,1.0,12,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.72,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.05,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.72,40,5,0.0,0.0,1.0,0.5,0.0,0.0031632372851966286,0.95,1.0,1.0,20,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.93,1,5,0.0,0.0,1.0,0.0,0.0,0.01470778835131896,0.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.93,12,3,0.08333333333333333,0.23971309426686854,0.5,0.7083333333333333,0.5,0.013028626203278113,0.5,0.8571428571428571,0.5,7,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,ITEM_DIAGNOSTICS,0.085,180,0.93,40,1,0.0,0.0,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.012003114506410204,0.3416666666666667,1.0,0.6666666666666666,40,60,60,120
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.3,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.3,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.3,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,24,24
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.3,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0,0,120,120
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.72,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.72,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,3,3
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.72,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.72,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,24,0.72,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.3,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,0,3,3
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.3,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.3,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.3,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.72,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.72,12,3,0.6666666666666666,0.9333888831030571,0.0,0.33333333333333337,1.0,0.027535005994981272,0.08333333333333333,0.0,0.0,8,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.72,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,24,24
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.6,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,72,0.72,40,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.3,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.3,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.3,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,0,36,36
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.3,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.775,0.0,0.0,0,0,40,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.72,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,2,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.72,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.0,180,0.72,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0,0,120,120
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.3,1,1,0.0,0.0,1.0,0.0,0.0,0.006908762883774899,1.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.3,12,3,0.3333333333333333,0.7105355092038887,0.8333333333333334,0.41666666666666663,0.16666666666666663,0.028176804136325624,0.5833333333333334,0.7142857142857143,0.8333333333333334,7,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.3,12,5,0.0,0.0,0.25,0.875,0.75,0.0421083998065104,0.625,1.0,0.25,3,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.3,40,1,0.0,0.0,0.11666666666666667,0.9416666666666667,0.8833333333333333,0.027367579942010466,0.875,1.0,0.11666666666666667,7,60,60,120
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.93,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.93,1,3,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.05527701040807017,0.6666666666666666,1.0,0.3333333333333333,1,3,0,3
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.93,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.93,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,24,0.93,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.975,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.3,1,3,0.0,0.0,0.5,0.5,0.5,0.0008463263695045811,1.0,1.0,0.5,1,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.3,12,1,0.0,0.0,1.0,0.5,0.0,0.008560278207475678,0.8333333333333334,1.0,1.0,6,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.3,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.3,40,1,0.05,0.14551858457912786,0.5,0.725,0.5,0.02868361760308915,0.725,0.9090909090909091,0.5,11,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.3,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.93,1,1,0.0,0.0,0.5,0.5,0.5,0.006203955535355993,1.0,1.0,0.5,1,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.93,12,5,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.006843842110397836,1.0,1.0,0.3333333333333333,6,18,18,36
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.93,40,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,72,0.93,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.3,1,1,0.0,0.0,1.0,0.0,0.0,0.005883790616872352,1.0,1.0,1.0,2,2,0,2
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.3,1,3,0.0,0.0,1.0,0.0,0.0,0.023587919921223992,0.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.3,12,5,0.05555555555555555,0.16137653438793323,1.0,0.4722222222222222,0.0,0.0067707924391047485,0.8888888888888888,0.9473684210526315,1.0,19,18,18,36
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.3,40,3,0.0,0.0,1.0,0.5,0.0,0.003682254517065811,0.9,1.0,1.0,20,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.93,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.93,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.04,180,0.93,40,1,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.0034495541225412164,0.725,1.0,0.3333333333333333,20,60,60,120
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.72,1,1,0.0,0.0,1.0,0.0,0.0,0.02636725285417634,0.0,1.0,1.0,1,1,0,1
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.72,12,3,0.0,0.0,0.8333333333333334,0.5833333333333333,0.16666666666666663,0.02092561122994119,0.5,1.0,0.8333333333333334,5,6,6,12
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.72,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9583333333333334,0.0,0.0,0,12,12,24
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.72,40,1,0.0,0.0,0.475,0.7625,0.525,0.012214382038361213,0.7125,1.0,0.475,19,40,40,80
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.72,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,20,20,40
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.93,1,3,0.0,0.0,0.5,0.5,0.5,0.024704977194743682,0.75,1.0,0.5,2,4,0,4
POLICY_CONFIRMATION,HIGH_COVERAGE,PRIMARY_PAIRWISE,0.085,24,0.93,12,1,0.0,0.0,1.0,0.5,0.0,0.018945871696420424,1.0,1.0,1.0,6,6,6,12
