01-ai/yi-34b,01-ai/yi-6b,01-ai/yi-large-preview,allenai/olmo-1.7-7b,allenai/olmo-7b,databricks/dbrx-instruct,deepseek-ai/deepseek-llm-67b-chat,deepseek-ai/deepseek-v3,google/gemma-2-27b,google/gemma-2-9b,google/gemma-7b,meta/llama-2-13b,meta/llama-2-70b,meta/llama-2-7b,meta/llama-3-70b,meta/llama-3-8b,meta/llama-3.1-405b-instruct-turbo,meta/llama-3.1-70b-instruct-turbo,meta/llama-3.1-8b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,microsoft/phi-2,microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,mistralai/mistral-7b-instruct-v0.3,mistralai/mistral-7b-v0.1,mistralai/mixtral-8x22b,mistralai/mixtral-8x7b-32kseqlen,mistralai/open-mistral-nemo-2407,qwen/qwen1.5-110b-chat,qwen/qwen1.5-14b,qwen/qwen1.5-32b,qwen/qwen1.5-72b,qwen/qwen1.5-7b,qwen/qwen2-72b-instruct,qwen/qwen2.5-72b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,snowflake/snowflake-arctic-instruct
0.7731447675194896,0.6538369195241586,0.8019093364060645,0.5493928076709247,0.298242379361753,0.7517717771700448,0.7357253541579714,0.8741158382502369,0.7626421013767678,0.7372729764071194,0.6710402844366188,0.5636007698811654,0.7008418170062134,0.45410463387612876,0.8044919214557086,0.6791130607479082,0.846764958282928,0.8063477856619732,0.5526942721427711,0.5588028236828243,0.8088755768643495,0.7965484615919387,0.5942727084426848,0.7785688230217828,0.757898125409695,0.6113020546058738,0.5692190005198138,0.7817501022047689,0.7228256509116162,0.6657970723945262,0.7660582253719774,0.6963178844008119,0.7525182478470446,0.7751656802506239,0.643622190405302,0.8291337303167046,0.837762252774179,0.7390887811276485,0.6844632704697685
0.7471726655823165,0.6225780670809276,0.7797391458642898,0.5179796571189247,0.29719324516121065,0.7228077698199515,0.7023503302172833,0.8685233411356262,0.7422879772271235,0.7006675002763183,0.6412663380266393,0.5308939386364143,0.6737412018180712,0.4559318321218029,0.7817547287084894,0.6406655507962161,0.8359972270741358,0.7945115191328552,0.5376032699530834,0.5378142004752717,0.7944164774034426,0.779259123771911,0.5584209506435237,0.7680812028436399,0.7420121549357472,0.5750880761631939,0.5431901173017761,0.7613779378681701,0.6933643566571042,0.634670275821371,0.7626056616517576,0.6650191579357168,0.7349015962136367,0.7615995960288812,0.5984615260186862,0.8146784980995934,0.8394154332688446,0.7180799709792195,0.6547182207843135
0.7795298120426956,0.6614081988873572,0.8130217203736917,0.5545698443377243,0.29357948553815755,0.7668211449173828,0.7467187467041098,0.8852250714663644,0.7810777345305036,0.7429058515898764,0.6929232394178766,0.5816740495854499,0.7241457541633525,0.47412506981234165,0.8118428840521065,0.6883122610763205,0.854389676799848,0.8163435958643035,0.593822169200938,0.6028011146901989,0.8149275407762461,0.8045384952876496,0.5986132804212656,0.7877148819317186,0.7752501447644982,0.6207711237449006,0.5856797354304404,0.7944955832167293,0.7385371037749342,0.6909781122054098,0.7844981493681682,0.7019790806857025,0.7628623812346281,0.7992520465929913,0.6437648596064897,0.8335578746010139,0.8420016634546709,0.7381688917386737,0.7021963828767132
0.7461496390345329,0.6307200243344182,0.783581726793091,0.527085582483222,0.29048121638294633,0.7222393398289265,0.709989949759686,0.8513332533013379,0.7377144246522136,0.7017627783490069,0.6455044940616154,0.5493233480616916,0.6872714547952328,0.4487739435745075,0.7770970843197936,0.6526036020606137,0.8284168272826906,0.7852916188648398,0.5756636699886775,0.580832340278084,0.7873464853136781,0.7742847703199006,0.5776504600800357,0.7536413604493405,0.7377263824115505,0.5885957365688788,0.5562262156178397,0.7642231406638694,0.700737356218572,0.639117527342202,0.7539438703410721,0.6725539158598774,0.7283428047406358,0.7561601519726419,0.6254210677379411,0.805812872317164,0.8190595717581254,0.7065618303599891,0.6550507623110977
0.7518168826257375,0.6264369640351766,0.7928181299137147,0.5276899896666487,0.28502864995619154,0.7293634247331308,0.7223183574516503,0.8794598594528124,0.7590914035519523,0.7160606523996333,0.6555311772639463,0.5603156232795219,0.6884952301873373,0.4577869824826022,0.7844899685801263,0.66390055399879,0.8408296467415722,0.795292769924883,0.5627464965785997,0.5720312685582081,0.7950212582483801,0.7829519470441815,0.5713135146329689,0.7768660871733541,0.7493459413045301,0.5889977759686656,0.5551511682706349,0.7718552355255196,0.715715292929369,0.6451391767721182,0.7604954071263657,0.6766925461729731,0.737836099338481,0.7620315762347484,0.6100610973443129,0.8253423319348827,0.8416856544805813,0.7225986098602912,0.6649971839153357
0.7547682771508023,0.6240364653310279,0.7691812277365152,0.5250033567405621,0.2939456988920463,0.7241438685288211,0.7065283573555065,0.8557879517759264,0.7368537376743561,0.7064534974307973,0.648152714002724,0.5403945485345347,0.6726006418589943,0.4484417864150067,0.7809610218049168,0.6524452984256016,0.8347427468156233,0.7889963044043609,0.5533494865001028,0.5558937128522929,0.7900734512803674,0.7752253162046562,0.5718897381565682,0.7696347549836094,0.7450351098322567,0.5785176674792378,0.5546449904769988,0.7634644833714151,0.7010442412093681,0.6358620543031668,0.7586571639886583,0.6728810212101884,0.7320310021238583,0.752719353667557,0.608421135837969,0.8112227847017023,0.8246778374964074,0.719277038045568,0.6570586435434946
0.7674443236235391,0.6457930180802577,0.7976135487100499,0.5352788636538456,0.294039290757639,0.7472400018753962,0.722631569358433,0.8743195067478735,0.7582825851090637,0.7203193784559021,0.6711086910132917,0.5452241689623156,0.7002431708365559,0.45880748503605373,0.7986228403859562,0.6825232335159621,0.8473797228131758,0.8037878743463078,0.5702080381152439,0.5750285517622742,0.8097715411406572,0.7956013996060427,0.5839725049581295,0.7695518726546554,0.7557732002921588,0.6101899548397135,0.5781760139824815,0.7822738227913798,0.7235503702735808,0.6612151098171158,0.7721360566289143,0.6834563128961011,0.7432429278733028,0.7756914143112545,0.6305562290169798,0.8221385162527948,0.8374102702941942,0.7282180959984696,0.6783330151016905
0.7691670676536039,0.644538281223997,0.8039348842666971,0.5434775929711843,0.30202473302429117,0.7482427297795007,0.7398529067211804,0.8741238203184479,0.7675751851973454,0.7259824035275405,0.6744470338670414,0.5664889543284228,0.7144790911528728,0.4623449034828065,0.8019403377679947,0.676692969346662,0.8507991497978485,0.8182996999481171,0.5851395472647524,0.5907715016804158,0.8176347703566973,0.8070469863768229,0.6052891290808552,0.7862790133530627,0.7612348807213486,0.6205417163363409,0.5859477701404738,0.788885150393681,0.7312730532989651,0.6745882861753554,0.7781157473474919,0.7018467603482859,0.7528098820941521,0.7796351291942494,0.6350692734533254,0.8366346073253023,0.8469011174952726,0.7331251153731232,0.691603161155389
0.7670549521929959,0.662327847523305,0.7932265427279087,0.5621580978752401,0.29181358451233275,0.7567905898582747,0.7377688551790093,0.872159094456199,0.7785815160842465,0.7344392638617183,0.6831792782253885,0.5795348405534666,0.7172443250642122,0.47177867248837313,0.804859700386035,0.6844372951674955,0.8460363733946266,0.7996533962802915,0.577800775898416,0.5774178394558118,0.8036131320484662,0.7956038692785726,0.6096975618380375,0.7845866655615092,0.7695883816473132,0.6145951784963335,0.5873058710084119,0.7924414259391834,0.7413495129175679,0.6614076412181545,0.7614210280862106,0.7016718510205461,0.7529593487963353,0.7931578982186039,0.6488729119115939,0.8292812795766388,0.8387171553862592,0.7391661181887256,0.6987897296471266
0.7592342228102148,0.632279291867379,0.7933862027051787,0.533298332250197,0.296160534236488,0.731625054480532,0.725632383758526,0.8552878344349215,0.7480267280080853,0.7087272426659782,0.6550549405790453,0.548598195540624,0.6930103790540002,0.45224115006775784,0.7878333863639227,0.6709348063385652,0.8383606323216007,0.7945592060437314,0.5622540461678899,0.5602694616034058,0.7974185074379108,0.7842049609074072,0.582110273996693,0.7674733069045283,0.7445970914994978,0.5973545462298929,0.5636523942484017,0.7750306280139655,0.7125224339620364,0.6419807214940688,0.7619723061385458,0.6726200231915086,0.737369119958091,0.7618852811816695,0.6154848223847244,0.809308980205138,0.8269365696499715,0.7215889714782646,0.6674974572958505
0.779151720663172,0.6491834957716273,0.7930112382628824,0.5490742562254598,0.2868834974382349,0.7496953039502186,0.737430200349506,0.8761966606784954,0.7622248689677551,0.728956451531743,0.6747665849708724,0.5731427442786933,0.7069872800850306,0.468068079867233,0.8070666251664778,0.6816087272330821,0.8554698276234389,0.8134832651511344,0.562007273296819,0.5651956008218361,0.815475914273755,0.8037690460808847,0.5962074258955375,0.792418120155422,0.7699126717145581,0.6174407472914781,0.5935875331294579,0.790165525383711,0.726401741184676,0.6873564954765573,0.7813148081447182,0.6941333177717132,0.7523740815449521,0.7870937992021232,0.6401286852067266,0.8290870324571046,0.8423045325784514,0.7288537547885812,0.688456814303269
0.7141128921517409,0.5936170835197502,0.7570703586806801,0.5100518354189711,0.3103160881665064,0.7003419617059009,0.6835352861132076,0.8396042434402535,0.7207645437690958,0.6812271630854358,0.6264829063227265,0.5189036140207441,0.6527128903040822,0.4353815131355861,0.7575295460137518,0.631499938160394,0.808820177485715,0.7584769343128095,0.528999057975448,0.5263806635220363,0.7602927754767306,0.7503738733759205,0.5521321663867667,0.7265603513600984,0.7178417535302684,0.5583372087594582,0.5234356303045854,0.7351317780132709,0.673381835899951,0.6101356185334172,0.721219204103474,0.6426029206327154,0.7034009163625554,0.7248910881401321,0.5826313546859161,0.7783185419977362,0.7931608289110698,0.6996621356302202,0.6363280607345339
0.7608945009456746,0.6393472742303824,0.8065527230127084,0.527604628348485,0.3099579881874352,0.7428973677183743,0.7154492128873692,0.8565052576892475,0.7609392826908428,0.7215131928638222,0.6539414164951354,0.5477502384425791,0.6899779507208784,0.4371711052091957,0.8002619053773525,0.6738567345490457,0.8422337971294843,0.8122522383163103,0.5456460131504632,0.5511838628921244,0.814882886250444,0.80665135622145,0.5648667222653774,0.7794172258454274,0.7639558919666649,0.5970459459968438,0.5632290080918199,0.78913518907142,0.7195181165886514,0.6668882649894315,0.7678388379149733,0.6892714796474768,0.7520807221860355,0.7698158989293739,0.6189011803310092,0.8305775763623897,0.8326071481467576,0.7256615250168233,0.6779166337684397
0.7820210298989341,0.6475714853114249,0.8055463769781415,0.553994500213438,0.2777041995910514,0.7443374005615027,0.7399580151009156,0.8762865843132877,0.7479395366027728,0.7095058222254363,0.6726129195607902,0.5765040506337665,0.7127414457807839,0.469220242306312,0.790861341428992,0.6676508876864516,0.8526554218249385,0.8131913139850531,0.5718892645736735,0.5706213129338148,0.8149536120653486,0.7989766281143299,0.590971320128682,0.7824927926280498,0.7628782110660243,0.6155172198542858,0.5816977409672641,0.7825600958779686,0.7229407643409064,0.6666938355336123,0.782518975651606,0.6824987845309187,0.7495921934422674,0.7813813220989666,0.6320652232684261,0.8351100367003567,0.8402714873557684,0.7264052432150563,0.688192393056611
0.7813176722469042,0.6549428849225511,0.815482745290452,0.5429260088229712,0.2875952819640196,0.7477397584920219,0.7455704522693868,0.889136973932968,0.7723260136043595,0.7359849877977731,0.6653110627098218,0.5624087827727831,0.6932918123504503,0.4607085613217103,0.8068206154056291,0.6842128277841899,0.8645573476214076,0.8211571607995493,0.5747695975224799,0.5882577782686451,0.8230485685080733,0.813533213767903,0.5908337557047164,0.7843776853458317,0.7686835937139884,0.6194273980437051,0.5865428355820003,0.787762361488298,0.7202532592923712,0.6513709296778621,0.7884954650837025,0.6978513085571264,0.7579065195595416,0.7927277777326113,0.6293080904780141,0.8488243236967274,0.849964785437434,0.7434186113137503,0.6882104995731686
0.7435381624096437,0.621478584362468,0.7881148353028204,0.530248287997506,0.3063767018862135,0.7241496958545377,0.7150957679634891,0.8697815855984099,0.7425304181879369,0.7097153548687987,0.6404743222042546,0.538785543327704,0.686686192737951,0.4456856586510167,0.7844114669777636,0.651668164204258,0.8412426816843024,0.796147759727716,0.5599137170512111,0.5739450724408238,0.7995201529774066,0.7764396330529929,0.5722711492385407,0.7586054239410224,0.7533525281754411,0.5790760816608913,0.5541390427072016,0.7655985836748984,0.7174206054208805,0.6322142300833478,0.7611234774920903,0.6688695075074601,0.7326496355220197,0.7697667291238595,0.6110592864151116,0.8188763455445597,0.822511107831187,0.7180352786670796,0.6667614190891911
0.753239354903725,0.6445994272435648,0.7801825731697625,0.5337023528340927,0.29005864808178555,0.7250405238282128,0.720283476813732,0.8603238159906188,0.743999696570619,0.713691549027644,0.6488221961904013,0.5507152669587927,0.6911372971254587,0.46539489820085117,0.7737753745037151,0.6617932642087155,0.8262912648682357,0.7755813792649173,0.570826230219297,0.5799560879533074,0.7720225748709025,0.7673812857345522,0.5905871563666624,0.7680745948625471,0.7407013406591595,0.5965521376317197,0.5740600543731526,0.7596412865061369,0.7070279950438237,0.6513406666265606,0.7563994663485513,0.680185025644682,0.7353351044526315,0.758394611520831,0.6308248323764214,0.8051811833884884,0.8223709141004563,0.7210008522408007,0.6772470146166003
0.7996073804526225,0.678631509240685,0.8398335003458953,0.555153549370135,0.2703735498567944,0.7646770955358526,0.7649824734498731,0.8930314219512964,0.7911438545261131,0.7495781337691836,0.6825476638974819,0.579688298501525,0.7316477879131777,0.4819965190649978,0.8136366671536154,0.691813338185308,0.8633237848136909,0.8323824720883903,0.5861477471518425,0.5878631437903541,0.8334430702321592,0.8164814528867097,0.5964450022052383,0.8007745425624414,0.7850051528827735,0.6280960544435502,0.5985185760731511,0.8017293273173738,0.7419093984120401,0.6745060631403847,0.8025616964600927,0.7119240558139267,0.7680409982257328,0.8061184198109079,0.645357729186155,0.8502537151283477,0.856967400151857,0.7538844448190308,0.7040238121391125
0.7816146787949988,0.660904984157595,0.8008198521422712,0.5405527833654749,0.28299608025671286,0.7513493291527136,0.7446633717548076,0.8900713863404657,0.7756459603411101,0.7387039771029815,0.6757463260777997,0.54662182522619,0.712570045946853,0.44705303673179225,0.815335628433899,0.6681443933831774,0.859731243792652,0.8140819599237852,0.5505439337049538,0.5594510851325883,0.8189811255812953,0.8077197344674452,0.6058931864100547,0.7842252793312403,0.77189189883608,0.6060052433118845,0.5593774365632813,0.7936931376905259,0.7314945652852268,0.6578173989623142,0.7877010868201768,0.6995941497899165,0.7623662059459168,0.7985074802637206,0.6354064769828616,0.8389318264045623,0.8493686787145086,0.7425486478143821,0.6881906978368064
0.7501143793618662,0.6316827008700928,0.7846387143553883,0.5244699076668241,0.2832684055299747,0.7355883924566515,0.7073675214247198,0.870964730273163,0.7443878051091153,0.7114571846766369,0.6572169004891556,0.5476737343246472,0.678452372597745,0.44990208927291425,0.7785137899183019,0.6637092138742194,0.8405374647613923,0.7976167494116464,0.5561887840353996,0.5577292480992497,0.7973991590225022,0.7821305651943021,0.5801884454984614,0.7670599188099958,0.7439999952811501,0.5885540780506587,0.5599917456589754,0.7696786300955677,0.706227007813551,0.6408978567130768,0.7558628149202149,0.6803241315156704,0.7359666421704866,0.7703442187064646,0.6307110792369631,0.8140188197043757,0.8196951465648068,0.71490738544905,0.668531931954548
0.7706919313257612,0.6438769036431133,0.7978374920449879,0.5496673057902747,0.3083654030061891,0.7480313073678325,0.7346174918417107,0.8782888600788952,0.7616383636678247,0.7299441224682617,0.6746429038784366,0.5512210232631793,0.6974884558990485,0.45135400657445823,0.8029434961042569,0.6722128623230149,0.8537772745477099,0.8094029680739258,0.5612529597427913,0.5675374830174115,0.8106578825461107,0.8007126846921446,0.5827025159366277,0.7798453315515502,0.7639009620558102,0.612444085768937,0.5714346434107977,0.7868079715558911,0.723232151947538,0.6751623664647136,0.7789771551382904,0.6947140638169157,0.7595130197920382,0.782222973413018,0.63619740707051,0.8307297341831514,0.8425760649449243,0.7375656356975843,0.6808702818537526
0.7778109178287308,0.6702410310291519,0.7976998109497586,0.5481511363147553,0.28938794288525893,0.7645611166765222,0.7464449001926742,0.8679309318850467,0.7778544559988848,0.7375858479476216,0.6858063913716922,0.5712115772930876,0.7250182656811187,0.4803102298233897,0.8108382079495716,0.6945415627103637,0.8455634989642817,0.8013554611287208,0.5862440405108457,0.5937820939837588,0.8038638884802235,0.7983673904192163,0.6177713556076673,0.7902372401934453,0.7684324322817768,0.6243376876273081,0.5911931597816251,0.7946516068918459,0.7360803128034963,0.6763140790129555,0.7759866688143875,0.7018881905811333,0.7604509959029928,0.7884018054008448,0.6438518250454397,0.8235743192989533,0.8204127751027251,0.738423026200121,0.7067050592323684
0.76896718518511,0.6436310223277354,0.7998076883360038,0.5434711463629078,0.29715802004616915,0.7513831324093251,0.7365859586483761,0.8663007429729394,0.7678899747281499,0.7321358855265265,0.6620148093862874,0.5452191223499536,0.7042432253658906,0.4529651332229338,0.8039499276707347,0.6765418665725237,0.8428072303560563,0.8041161499619374,0.575526711528932,0.585474918681085,0.8065914555100067,0.8024752276363538,0.5972028195472276,0.7747123163522389,0.758329692164448,0.6032924279276476,0.580182521367354,0.78187317017197,0.7261332705881111,0.6574554791095162,0.7667089704834817,0.6859045040105222,0.746582391504574,0.7685680363277538,0.627514801970834,0.8305619841035263,0.8343178307950416,0.728680978233075,0.6883991131307247
0.8038547295820365,0.6725877347274565,0.8269067191458586,0.5605904045603397,0.29572113009963374,0.7830862327787007,0.7637169775402538,0.8952188871373965,0.795891373655122,0.7719960921185439,0.7044524054137365,0.5850515727845359,0.7452111724571744,0.47322283446996544,0.832037559410466,0.7023698451919851,0.8718560882894407,0.8368175015855969,0.5812469986126738,0.5858773068595812,0.8383081480095397,0.8211805781486011,0.6253942384309042,0.8105160018277705,0.7882882862310157,0.6303473911014137,0.6023663763718947,0.8186198977484882,0.7554292655822945,0.6897891400946984,0.8009121550430229,0.7194679251357327,0.7909006911457385,0.8102177487465749,0.6566078332473946,0.8559021247042763,0.8650795210044228,0.7684063800699216,0.7189175263106101
0.7406049628828649,0.6063828108091596,0.77407972089706,0.5093426028591677,0.3009691077062549,0.7132339498683702,0.6948340766369602,0.8643177022517068,0.728361562348495,0.6922496932952134,0.6283179114035315,0.5203924092094362,0.664132923467569,0.4189857644356886,0.7736250531763674,0.6306899749249066,0.8386869285464421,0.7836824941467934,0.536111153373898,0.553768568934532,0.7856319154361631,0.7734775140611007,0.5442399755864661,0.759215607817995,0.7403262331094567,0.5587818574374712,0.5268640191461709,0.752595892279101,0.6886746957195413,0.6038343607768889,0.7445423343111903,0.6472848960815573,0.7237332240804837,0.7570363395179788,0.5878525965122373,0.8131694005347623,0.8212849497830866,0.7003309820707003,0.6349446304383589
